CompoundName,MixerLine,material_system,phase_route,template_id,historical_order_id,historical_batch_number,historical_actual_kwh,historical_actual_mooney,historical_best_actual_saving_pct,candidate_role,profile_Stage2_DryMixing_Duration,profile_Stage3_OilLoading_Duration,profile_Stage4_WetMixing_Duration,profile_Stage5_PID_Duration,profile_Stage6_BottomMixing_Duration,profile_Target_Temperature,context_difference_ambient_temperature_difference,context_difference_ambient_humidity_difference,context_difference_material_initial_temperature_difference,context_difference_batch_weight_difference,context_difference_fill_factor_difference,context_difference_supplier_COA_difference,context_difference_raw_material_lot_difference,context_difference_mixer_line_difference,context_difference_route_difference,context_difference_historical_batch_age_days
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2259982,2259982,1,26.974166666666665,41.11666666666667,-1.14,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,5.0,29.0,43.0,145.0,5.1,15.0,22.0,0.0,0.0,,0,0,0,-15
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2288861,2288861,2,27.05166666666667,42.13333333333333,-1.43,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,32.0,43.0,145.0,7.3,18.0,2.0,0.0,0.0,,0,0,0,-34
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2265443,2265443,2,27.052916666666665,41.87,-1.43,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,31.0,44.0,145.0,7.5,47.0,1.0,0.0,0.0,,0,0,0,-19
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2270571,2270571,1,27.058472222222225,41.72333333333333,-1.45,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,21.0,12.0,25.0,43.0,145.0,4.2,20.0,32.0,0.0,0.0,,0,0,0,-21
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2290445,2290445,3,27.069444444444443,41.57,-1.49,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,34.0,43.0,145.0,11.8,15.0,4.0,0.0,0.0,,0,0,0,-35
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,2,27.07027777777778,41.31,-1.5,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,27.0,43.0,145.0,6.2,32.0,3.0,0.0,0.0,,0,0,0,-30
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,2,27.081111111111113,40.79,-1.54,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,32.0,43.0,145.0,3.8,27.0,3.0,0.0,0.0,,0,0,0,-16
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2270875,2270875,1,27.084722222222222,41.5,-1.55,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,12.0,23.0,43.0,145.0,4.0,12.0,35.0,0.0,0.0,,0,0,0,-22
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,1,27.094166666666666,40.79,-1.59,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,3.0,35.0,42.0,145.0,3.8,27.0,28.0,0.0,0.0,,0,0,0,-16
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2269180,2269180,3,27.109583333333333,41.013333333333335,-1.64,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,21.0,5.0,39.0,43.0,145.0,6.4,29.0,0.0,0.0,0.0,,0,0,0,-20
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,4,27.125694444444445,41.37,-1.7,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,33.0,42.0,145.0,5.4,19.0,1.0,0.0,0.0,,0,0,0,-32
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,3,27.14472222222222,41.37,-1.78,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,21.0,12.0,28.0,42.0,145.0,5.4,19.0,1.0,0.0,0.0,,0,0,0,-32
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2253166,2253166,3,27.195555555555554,42.22,-1.97,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,27.0,43.0,145.0,11.1,27.0,7.0,0.0,0.0,,0,0,0,-11
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2231055,2231055,1,27.215833333333332,41.93333333333333,-2.04,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,23.0,11.0,26.0,38.0,145.0,0.3,2.0,31.0,0.0,0.0,67.0,0,0,0,2
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,3,27.281805555555557,41.25,-2.29,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,14.0,26.0,44.0,145.0,6.8,18.0,1.0,0.0,0.0,86.5,0,0,0,-13
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,1,27.315833333333334,41.31,-2.42,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,30.0,44.0,145.0,6.2,32.0,25.0,0.0,0.0,,0,0,0,-30
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,4,27.320694444444445,41.25,-2.44,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,25.0,43.0,145.0,6.8,18.0,5.0,0.0,0.0,86.5,0,0,0,-13
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,2,27.326805555555556,41.37,-2.46,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,29.0,43.0,145.0,5.4,19.0,2.0,0.0,0.0,,0,0,0,-32
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2253166,2253166,2,27.347083333333334,42.55,-2.54,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,12.0,30.0,43.0,145.0,11.1,27.0,2.0,0.0,0.0,,0,0,0,-11
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2265443,2265443,3,26.932499999999997,41.87,1.04,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,25.0,43.0,145.0,7.2,49.0,31.0,0.0,0.0,,0,0,0,-21
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2259982,2259982,1,26.974166666666665,41.11666666666667,0.89,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,5.0,29.0,43.0,145.0,4.8,17.0,9.0,0.0,0.0,,0,0,0,-17
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2288861,2288861,2,27.05166666666667,42.13333333333333,0.6,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,32.0,43.0,145.0,7.0,20.0,29.0,0.0,0.0,,0,0,0,-36
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2265443,2265443,2,27.052916666666665,41.87,0.6,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,31.0,44.0,145.0,7.2,49.0,32.0,0.0,0.0,,0,0,0,-21
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2270571,2270571,1,27.058472222222225,41.72333333333333,0.58,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,21.0,12.0,25.0,43.0,145.0,3.9,22.0,1.0,0.0,0.0,,0,0,0,-24
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2290445,2290445,3,27.069444444444443,41.57,0.54,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,34.0,43.0,145.0,11.5,17.0,27.0,0.0,0.0,,0,0,0,-37
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,2,27.07027777777778,41.31,0.53,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,27.0,43.0,145.0,5.9,34.0,28.0,0.0,0.0,,0,0,0,-33
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,2,27.081111111111113,40.79,0.5,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,32.0,43.0,145.0,3.5,29.0,34.0,0.0,0.0,,0,0,0,-19
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2270875,2270875,1,27.084722222222222,41.5,0.48,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,12.0,23.0,43.0,145.0,3.7,14.0,4.0,0.0,0.0,,0,0,0,-24
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,1,27.094166666666666,40.79,0.45,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,3.0,35.0,42.0,145.0,3.5,29.0,3.0,0.0,0.0,,0,0,0,-19
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2269180,2269180,3,27.109583333333333,41.013333333333335,0.39,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,21.0,5.0,39.0,43.0,145.0,6.1,31.0,31.0,0.0,0.0,,0,0,0,-22
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,4,27.125694444444445,41.37,0.33,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,33.0,42.0,145.0,5.1,21.0,32.0,0.0,0.0,,0,0,0,-35
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,3,27.14472222222222,41.37,0.26,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,21.0,12.0,28.0,42.0,145.0,5.1,21.0,32.0,0.0,0.0,,0,0,0,-35
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2253166,2253166,3,27.195555555555554,42.22,0.07,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,27.0,43.0,145.0,10.8,29.0,38.0,0.0,0.0,,0,0,0,-13
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2231055,2231055,1,27.215833333333332,41.93333333333333,0.0,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,23.0,11.0,26.0,38.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,3,27.281805555555557,41.25,-0.24,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,14.0,26.0,44.0,145.0,6.5,20.0,32.0,0.0,0.0,19.5,0,0,0,-15
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,1,27.315833333333334,41.31,-0.37,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,30.0,44.0,145.0,5.9,34.0,6.0,0.0,0.0,,0,0,0,-33
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,4,27.320694444444445,41.25,-0.39,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,25.0,43.0,145.0,6.5,20.0,26.0,0.0,0.0,19.5,0,0,0,-15
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,2,27.326805555555556,41.37,-0.41,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,29.0,43.0,145.0,5.1,21.0,29.0,0.0,0.0,,0,0,0,-35
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2253166,2253166,2,27.347083333333334,42.55,-0.48,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,12.0,30.0,43.0,145.0,10.8,29.0,29.0,0.0,0.0,,0,0,0,-13
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2265443,2265443,3,26.932499999999997,41.87,-1.12,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,25.0,43.0,145.0,7.2,49.0,2.0,0.0,0.0,,0,0,0,-21
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2259982,2259982,1,26.974166666666665,41.11666666666667,-1.28,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,5.0,29.0,43.0,145.0,4.8,17.0,20.0,0.0,0.0,,0,0,0,-17
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2288861,2288861,2,27.05166666666667,42.13333333333333,-1.57,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,32.0,43.0,145.0,7.0,20.0,0.0,0.0,0.0,,0,0,0,-36
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2265443,2265443,2,27.052916666666665,41.87,-1.57,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,31.0,44.0,145.0,7.2,49.0,3.0,0.0,0.0,,0,0,0,-21
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2270571,2270571,1,27.058472222222225,41.72333333333333,-1.59,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,21.0,12.0,25.0,43.0,145.0,3.9,22.0,30.0,0.0,0.0,,0,0,0,-24
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2290445,2290445,3,27.069444444444443,41.57,-1.64,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,34.0,43.0,145.0,11.5,17.0,2.0,0.0,0.0,,0,0,0,-37
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,2,27.07027777777778,41.31,-1.64,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,27.0,43.0,145.0,5.9,34.0,1.0,0.0,0.0,,0,0,0,-33
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,2,27.081111111111113,40.79,-1.68,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,32.0,43.0,145.0,3.5,29.0,5.0,0.0,0.0,,0,0,0,-19
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2270875,2270875,1,27.084722222222222,41.5,-1.69,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,12.0,23.0,43.0,145.0,3.7,14.0,33.0,0.0,0.0,,0,0,0,-24
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,1,27.094166666666666,40.79,-1.73,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,3.0,35.0,42.0,145.0,3.5,29.0,26.0,0.0,0.0,,0,0,0,-19
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2269180,2269180,3,27.109583333333333,41.013333333333335,-1.79,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,21.0,5.0,39.0,43.0,145.0,6.1,31.0,2.0,0.0,0.0,,0,0,0,-22
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,4,27.125694444444445,41.37,-1.85,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,33.0,42.0,145.0,5.1,21.0,3.0,0.0,0.0,,0,0,0,-35
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,3,27.14472222222222,41.37,-1.92,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,21.0,12.0,28.0,42.0,145.0,5.1,21.0,3.0,0.0,0.0,,0,0,0,-35
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2253166,2253166,3,27.195555555555554,42.22,-2.11,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,27.0,43.0,145.0,10.8,29.0,9.0,0.0,0.0,,0,0,0,-13
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2231055,2231055,1,27.215833333333332,41.93333333333333,-2.18,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,23.0,11.0,26.0,38.0,145.0,0.0,0.0,29.0,0.0,0.0,0.0,0,0,0,0
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,3,27.281805555555557,41.25,-2.43,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,14.0,26.0,44.0,145.0,6.5,20.0,3.0,0.0,0.0,19.5,0,0,0,-15
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,1,27.315833333333334,41.31,-2.56,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,30.0,44.0,145.0,5.9,34.0,23.0,0.0,0.0,,0,0,0,-33
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,4,27.320694444444445,41.25,-2.58,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,25.0,43.0,145.0,6.5,20.0,3.0,0.0,0.0,19.5,0,0,0,-15
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,2,27.326805555555556,41.37,-2.6,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,29.0,43.0,145.0,5.1,21.0,0.0,0.0,0.0,,0,0,0,-35
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2253166,2253166,2,27.347083333333334,42.55,-2.68,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,12.0,30.0,43.0,145.0,10.8,29.0,0.0,0.0,0.0,,0,0,0,-13
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2259982,2259982,1,26.974166666666665,41.11666666666667,15.93,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,5.0,29.0,43.0,145.0,2.5,2.0,7.0,0.0,0.0,,0,0,0,-12
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2290445,2290445,3,27.069444444444443,41.57,15.63,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,34.0,43.0,145.0,9.2,2.0,25.0,0.0,0.0,,0,0,0,-32
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,2,27.07027777777778,41.31,15.63,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,27.0,43.0,145.0,3.6,15.0,26.0,0.0,0.0,,0,0,0,-28
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,2,27.081111111111113,40.79,15.6,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,32.0,43.0,145.0,1.2,10.0,32.0,0.0,0.0,,0,0,0,-14
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2270875,2270875,1,27.084722222222222,41.5,15.58,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,12.0,23.0,43.0,145.0,1.4,5.0,6.0,0.0,0.0,,0,0,0,-19
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,1,27.094166666666666,40.79,15.56,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,3.0,35.0,42.0,145.0,1.2,10.0,1.0,0.0,0.0,,0,0,0,-14
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2269180,2269180,3,27.109583333333333,41.013333333333335,15.51,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,21.0,5.0,39.0,43.0,145.0,3.8,12.0,29.0,0.0,0.0,,0,0,0,-17
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,4,27.125694444444445,41.37,15.46,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,33.0,42.0,145.0,2.8,2.0,30.0,0.0,0.0,,0,0,0,-30
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,3,27.14472222222222,41.37,15.4,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,21.0,12.0,28.0,42.0,145.0,2.8,2.0,30.0,0.0,0.0,,0,0,0,-30
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,3,27.281805555555557,41.25,14.97,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,14.0,26.0,44.0,145.0,4.2,1.0,30.0,0.0,0.0,86.5,0,0,0,-10
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,1,27.315833333333334,41.31,14.86,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,30.0,44.0,145.0,3.6,15.0,4.0,0.0,0.0,,0,0,0,-28
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,4,27.320694444444445,41.25,14.85,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,25.0,43.0,145.0,4.2,1.0,24.0,0.0,0.0,86.5,0,0,0,-10
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,2,27.326805555555556,41.37,14.83,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,29.0,43.0,145.0,2.8,2.0,27.0,0.0,0.0,,0,0,0,-30
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2265346,2265346,1,27.389583333333334,40.63333333333333,14.63,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,24.0,12.0,25.0,43.0,145.0,4.4,7.0,3.0,0.0,0.0,,0,0,0,-15
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2275252,2275252,2,27.440277777777776,41.02666666666666,14.48,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,12.0,27.0,43.0,145.0,8.0,6.0,25.0,0.0,0.0,,0,0,0,-23
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2304745,2304745,4,27.49027777777778,39.803333333333335,14.32,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,16.0,29.0,63.0,145.0,7.5,8.0,38.0,0.0,0.0,,0,0,0,-41
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2334449,2334449,24,27.506944444444443,40.24,14.27,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,48.0,21.0,15.0,26.0,62.0,145.0,5.1,3.0,41.0,0.0,0.0,,0,0,0,-64
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2276452,2276452,3,27.51127173237969,41.51333333333333,14.26,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,12.0,26.0,43.0,145.0,8.9,8.0,18.0,0.0,0.0,,0,0,0,-23
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2265346,2265346,2,27.535416666666666,40.63333333333333,14.18,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,5.0,36.0,43.0,145.0,4.4,7.0,23.0,0.0,0.0,,0,0,0,-15
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2275252,2275252,3,27.541944444444447,41.02666666666666,14.16,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,23.0,43.0,145.0,8.0,6.0,27.0,0.0,0.0,,0,0,0,-23
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2259982,2259982,1,26.974166666666665,41.11666666666667,12.54,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,23.0,5.0,29.0,43.0,145.0,2.5,2.0,11.0,0.0,0.0,,0,0,0,-12
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2290445,2290445,3,27.069444444444443,41.57,12.24,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,34.0,43.0,145.0,9.2,2.0,7.0,0.0,0.0,,0,0,0,-32
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,2,27.07027777777778,41.31,12.23,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,27.0,43.0,145.0,3.6,15.0,8.0,0.0,0.0,,0,0,0,-28
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,2,27.081111111111113,40.79,12.2,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,32.0,43.0,145.0,1.2,10.0,14.0,0.0,0.0,,0,0,0,-14
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2270875,2270875,1,27.084722222222222,41.5,12.19,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,12.0,23.0,43.0,145.0,1.4,5.0,24.0,0.0,0.0,,0,0,0,-19
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2262189,2262189,1,27.094166666666666,40.79,12.16,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,3.0,35.0,42.0,145.0,1.2,10.0,17.0,0.0,0.0,,0,0,0,-14
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2269180,2269180,3,27.109583333333333,41.013333333333335,12.11,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,21.0,5.0,39.0,43.0,145.0,3.8,12.0,11.0,0.0,0.0,,0,0,0,-17
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,4,27.125694444444445,41.37,12.05,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,5.0,33.0,42.0,145.0,2.8,2.0,12.0,0.0,0.0,,0,0,0,-30
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,3,27.14472222222222,41.37,11.99,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,21.0,12.0,28.0,42.0,145.0,2.8,2.0,12.0,0.0,0.0,,0,0,0,-30
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,3,27.281805555555557,41.25,11.55,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,14.0,26.0,44.0,145.0,4.2,1.0,12.0,0.0,0.0,86.5,0,0,0,-10
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2280726,2280726,1,27.315833333333334,41.31,11.44,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,22.0,5.0,30.0,44.0,145.0,3.6,15.0,14.0,0.0,0.0,,0,0,0,-28
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2256800,2256800,4,27.320694444444445,41.25,11.42,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,13.0,25.0,43.0,145.0,4.2,1.0,6.0,0.0,0.0,86.5,0,0,0,-10
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2285647,2285647,2,27.326805555555556,41.37,11.4,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,11.0,29.0,43.0,145.0,2.8,2.0,9.0,0.0,0.0,,0,0,0,-30
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2265346,2265346,1,27.389583333333334,40.63333333333333,11.2,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,24.0,12.0,25.0,43.0,145.0,4.4,7.0,21.0,0.0,0.0,,0,0,0,-15
M1-B00458---- 12 005,MB02,CarbonBlack,OilWet,2275252,2275252,2,27.440277777777776,41.02666666666666,11.03,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,22.0,12.0,27.0,43.0,145.0,8.0,6.0,7.0,0.0,0.0,,0,0,0,-23
